form	lemma	POS	morph
ཀརྨ་པ་	ཀརྨ་པ་	NO_POS
རྩོད་གཞི་	རྩོད་གཞི་	OTHER
ར་	ལ་	PART
གྱུར་པ་	གྱུར་པ་	VERB
འི་	གི་	PART
བསམ་སྦྱོར་	བསམ་སྦྱོར་	NOUN
མི་	མི་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
།		PUNCT
		
།		PUNCT
ཉོན་མོངས་	ཉོན་མོངས་	NOUN
ཞེ་སྡང་	ཞེ་སྡང་	NOUN
གཙོ་	གཙོ་	NOUN
གྱུར་	གྱུར་	VERB
ཕ་རོལ་	ཕ་རོལ་	NOUN
ལ་	ལ་	PART
། །		PUNCT
ཚིག་རྩུབ་	ཚིག་རྩུབ་	NOUN
དངོ་	དངོ་	NOUN
དང་	དང་	NO_POS
སྐུར་འདེབས་	སྐུར་འདེབས་	NO_POS
ལྐོག་	ལྐོག་	NOUN
སྨྲ་	སྨྲ་	VERB
ས་	གིས་	PART
དང་	དང་	NO_POS
༑ ༑		PUNCT
འཕྱ་	འཕྱ་	NO_POS
དང་	དང་	NO_POS
དམོད་	དམོད་	NO_POS
འབོ་		
གཏིང་	གཏིང་	NOUN
ཚིག་	ཚིག་	NOUN
ཤུབ་བུ་	ཤུབ་བུ་	NO_POS
སོགས་	སོགས་	DET
།།		PUNCT
གནོད་འཚེ་	གནོད་འཚེ་	NOUN
འི་	གི་	PART
སྨྲ་	སྨྲ་	VERB
ས་	གིས་	PART
བརྗོད་	བརྗོད་	VERB
བསམ་སྦྱོར་	བསམ་སྦྱོར་	NOUN
མི་	མི་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
།		PUNCT
		
།		PUNCT
ཉོན་མོངས་	ཉོན་མོངས་	NOUN
དབང་	དབང་	NOUN
གིས་	གིས་	PART
ངག་ཀྱལ་	ངག་ཀྱལ་	NO_POS
སྣ་ཚོགས་	སྣ་ཚོགས་	DET
དང་	དང་	NO_POS
། །		PUNCT
ཟེ་	ཟེ་	VERB
བཟློས་		NON_WORD
བསྐྱར་	བསྐྱར་	NO_POS
བརྗོད་	བརྗོད་	VERB
བཤུག་	བཤུག་	NO_POS
གླུ་	གླུ་	NOUN
ཀུ་ཅོ་	ཀུ་ཅོ་	NOUN
འདོན་	འདོན་	VERB
། །		PUNCT
འོག་འགྱུ་	འོག་འགྱུ་	NO_POS
བོན་	བོན་	NO_POS
དང་	དང་	NO_POS
མུ་སྟེགས་	མུ་སྟེགས་	NOUN
བསྟོད་	བསྟོད་	VERB
སྨད་	སྨད་	NOUN
གླེང་	གླེང་	NO_POS
"།

།"		PUNCT
སྒྲོ་སྐུར་	སྒྲོ་སྐུར་	NOUN
ངག་ཀྱལ་	ངག་ཀྱལ་	NO_POS
བསམ་སྦྱོར་	བསམ་སྦྱོར་	NOUN
མི་	མི་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
།		PUNCT
		
།		PUNCT
སེམས་ཅན་	སེམས་ཅན་	NOUN
བློ་	བློ་	NOUN
ས་	གིས་	PART
སྤངས་	སྤངས་	VERB
ཕ་རོལ་	ཕ་རོལ་	NOUN
འགྱོད་པ་	འགྱོད་པ་	VERB
བསྐྱེད་	བསྐྱེད་	VERB
༑ ༑		PUNCT
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
ལ་	ལ་	PART
ཡང་	ཀྱང་	PART
ཁྲོ་བ་	ཁྲོ་བ་	VERB
ས་	གིས་	PART
མི་	མི་	PART
སྙན་	སྙན་	NOUN
སྨྲ་	སྨྲ་	VERB
ས་	གིས་	PART
། །		PUNCT
འགྲོ་བ་	འགྲོ་བ་	VERB
རྣམས་	རྣམས་	DET
ལ་	ལ་	PART
གཡོ་སྒྱུ་	གཡོ་སྒྱུ་	NOUN
ས་	གིས་	PART
སྤྱོད་པ་	སྤྱོད་པ་	VERB
སོགས་	སོགས་	DET
། །		PUNCT
སྨོན་སེམས་	སྨོན་སེམས་	NO_POS
འགལ་བ་	འགལ་བ་	VERB
འི་	གི་	PART
བསམ་སྦྱོར་	བསམ་སྦྱོར་	NOUN
མི་	མི་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
།		PUNCT
		
།		PUNCT
རྙེད་བཀུར་	རྙེད་བཀུར་	NO_POS
ཆགས་པ་	ཆགས་པ་	VERB
ས་	གིས་	PART
བདག་	བདག་	PRON
བསྟོད་	བསྟོད་	VERB
གཞན་	གཞན་	DET
སྨོད་	སྨོད་	NO_POS
དང་	དང་	NO_POS
། །		PUNCT
ཆོས་ནོར་	ཆོས་ནོར་	NO_POS
མི་	མི་	PART
སྟེར་	སྟེར་	VERB
བཤགས་	བཤགས་	NO_POS
དང་	དང་	NO_POS
མི་	མི་	PART
བཟོད་	བཟོད་	VERB
དང་	དང་	NO_POS
། །		PUNCT
ཐེག་ཆེན་	ཐེག་ཆེན་	NOUN
སྤོང་	སྤོང་	VERB
ཞིང་	ཅིང་	PART
དམ་ཆོས་	དམ་ཆོས་	NOUN
འདྲ་	འདྲ་	VERB
ར་	ལ་	PART
སྣང་	སྣང་	VERB
སྟོན་	སྟོན་	VERB
། །		PUNCT
འཇུག་	འཇུག་	VERB
སེམས་	སེམས་	NOUN
གཏོང་བ་	གཏོང་བ་	VERB
འི་	གི་	PART
བསམ་སྦྱོར་	བསམ་སྦྱོར་	NOUN
མི་	མི་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
༑		PUNCT
		
༑		PUNCT
སྒྱུ་མ་	སྒྱུ་མ་	NOUN
ལྟ་བུ་	ལྟ་བུ་	NOUN
འི་	གི་	PART
སེམས་ཅན་	སེམས་ཅན་	NOUN
དོན་	དོན་	NOUN
སླད་	སླད་	NOUN
དུ་	ལ་	PART
། །		PUNCT
བདག་ཉིད་	བདག་ཉིད་	NOUN
སྒྱུ་མ་	སྒྱུ་མ་	NOUN
ས་	གིས་	PART
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
སྒྱུ་མ་	སྒྱུ་མ་	NOUN
འི་	གི་	PART
སྐུ་	སྐུ་	NOUN
། །		PUNCT
སྒྲུབ་	སྒྲུབ་	VERB
ལ་	ལ་	PART
རྟག་ཆད་	རྟག་ཆད་	NOUN
འཛིན་པ་	འཛིན་པ་	VERB
དོན་དམ་པ་	དོན་དམ་པ་	NOUN
འི་	གི་	PART
། །		PUNCT
བྱང་སེམས་	བྱང་སེམས་	NOUN
གཏོང་བ་	གཏོང་བ་	VERB
འི་	གི་	PART
བསམ་སྦྱོར་	བསམ་སྦྱོར་	NOUN
མི་	མི་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
།		PUNCT
		
།		PUNCT
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
ཐུགས་	ཐུགས་	NOUN
དཀྲུགས་		NON_WORD
སུན་	སུན་	NO_POS
ཕྱུངས་		NON_WORD
དང་	དང་	NO_POS
། །		PUNCT
ལུས་ངག་	ལུས་ངག་	NOUN
ཡིད་	ཡིད་	NOUN
ཀྱིས་	གིས་	PART
བརྙས་ཐབས་	བརྙས་ཐབས་	NO_POS
བག་མེད་	བག་མེད་	NOUN
སྤྱད་	སྤྱད་	VERB
༑ ༑		PUNCT
བཀའ་	བཀའ་	NOUN
བཅག་	བཅག་	VERB
སྐུར་འདེབས་	སྐུར་འདེབས་	NO_POS
སྨོད་	སྨོད་	NO_POS
དང་	དང་	NO_POS
ཡལ་བ་	ཡལ་བ་	VERB
ར་	ལ་	PART
འདོ་	འདོ་	VERB
༑ ༑		PUNCT
རྩ་ལྟུང་	རྩ་ལྟུང་	OTHER
དང་པོ་	དང་པོ་	ADJ
ས་	གིས་	PART
ཉམས་པ་	ཉམས་པ་	VERB
ར་	ལ་	PART
མི་	མི་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
།		PUNCT
		
།		PUNCT
བླ་མ་	བླ་མ་	NOUN
འི་	གི་	PART
གདམས་ངག་	གདམས་ངག་	NOUN
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
བཀའ་	བཀའ་	NOUN
དང་	དང་	NO_POS
ནི་	ནི་	NO_POS
། །		PUNCT
ཚད་མ་	ཚད་མ་	NOUN
ར་	ལ་	PART
གྱུར་པ་	གྱུར་པ་	VERB
འི་	གི་	PART
བསྟན་བཅོས་	བསྟན་བཅོས་	NOUN
དང་	དང་	NO_POS
འགལ་བ་	འགལ་བ་	VERB
འི་	གི་	PART
། །		PUNCT
ལྟ་	ལྟ་	NOUN
སྒོམ་	སྒོམ་	VERB
སྤྱོད་པ་	སྤྱོད་པ་	VERB
འཆོལ་བ་	འཆོལ་བ་	NO_POS
ར་	ལ་	PART
སྤྱད་པ་	སྤྱད་པ་	VERB
སོགས་	སོགས་	DET
། །		PUNCT
རྩ་ལྟུང་	རྩ་ལྟུང་	OTHER
གཉིས་པ་	གཉིས་པ་	NUM
ས་	གིས་	PART
ཉམས་པ་	ཉམས་པ་	VERB
ར་	ལ་	PART
མི་	མི་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
།		PUNCT
		
།		PUNCT
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
འི་	གི་	PART
སྤུན་	སྤུན་	NOUN
ལ་	ལ་	PART
གནོད་འཚེ་	གནོད་འཚེ་	NOUN
བྱེད་པ་	བྱེད་པ་	VERB
དང་	དང་	NO_POS
།།		PUNCT
ཁྲོ་	ཁྲོ་	VERB
ས་	གིས་	PART
འཁྲུགས་	འཁྲུགས་	NO_POS
ངན་གཡོ་	ངན་གཡོ་	NOUN
ཚིག་ངན་	ཚིག་ངན་	NOUN
དམའ་འབེབས་	དམའ་འབེབས་	OTHER
སོགས་	སོགས་	DET
། །		PUNCT
དངོ་	དངོ་	NOUN
བརྒྱུད་	བརྒྱུད་	NO_POS
སྒོ་	སྒོ་	NOUN
ན་	ནས་	PART
གཞན་སེམས་	གཞན་སེམས་	OTHER
སུན་	སུན་	NO_POS
འབྱིན་པ་	འབྱིན་པ་	VERB
འི་	གི་	PART
། །		PUNCT
རྩ་ལྟུང་	རྩ་ལྟུང་	OTHER
གསུམ་པ་	གསུམ་པ་	NUM
ས་	གིས་	PART
ཉམས་པ་	ཉམས་པ་	VERB
ར་	ལ་	PART
མི་	མི་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
།		PUNCT
		
།		PUNCT
སེམས་ཅན་	སེམས་ཅན་	NOUN
རྣམས་	རྣམས་	DET
ལ་	ལ་	PART
བྱམས་པ་	བྱམས་པ་	PROPN
འི་	གི་	PART
སེམས་	སེམས་	NOUN
སྤངས་	སྤངས་	VERB
ན་	ནས་	PART
། །		PUNCT
དགྲ་	དགྲ་	NOUN
ལ་	ལ་	PART
ཅི་	ཅི་	NO_POS
གནོད་	གནོད་	VERB
སྡང་སེམས་	སྡང་སེམས་	NO_POS
གནོད་སྐྱེལ་	གནོད་སྐྱེལ་	NOUN
དང་	དང་	NO_POS
། །		PUNCT
གནོད་	གནོད་	VERB
ལེན་	ལེན་	VERB
གནོད་	གནོད་	VERB
འཇལ་	འཇལ་	VERB
གཡོ་སྒྱུ་	གཡོ་སྒྱུ་	NOUN
ངན་	ངན་	VERB
བསླུས་	བསླུས་	NO_POS
སོགས་	སོགས་	DET
། །		PUNCT
རྩ་ལྟུང་	རྩ་ལྟུང་	OTHER
བཞི་པ་	བཞི་པ་	ADJ
ས་	གིས་	PART
ཉམས་པ་	ཉམས་པ་	VERB
ར་	ལ་	PART
མི་	མི་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
།		PUNCT
		
།		PUNCT
སྤྱི་དོན་	སྤྱི་དོན་	NOUN
དབང་	དབང་	NOUN
བྱ་	བྱ་	VERB
ཀུན་རྫོབ་	ཀུན་རྫོབ་	NOUN
དོན་དམ་	དོན་དམ་	NOUN
གྱི་	གི་	PART
། །		PUNCT
བྱང་སེམས་	བྱང་སེམས་	NOUN
ཉམས་	ཉམས་	NOUN
དང་	དང་	NO_POS
སྦས་དོན་	སྦས་དོན་	OTHER
དབང་	དབང་	NOUN
བྱ་	བྱ་	VERB
ན་	ནས་	PART
༑ ༑		PUNCT
རྟེན་	རྟེན་	NOUN
གྱི་	གི་	PART
ཐིག་ལེ་	ཐིག་ལེ་	NOUN
བརྟེན་པ་	བརྟེན་པ་	VERB
བདེ་ཆེན་	བདེ་ཆེན་	NOUN
ཉམས་	ཉམས་	NOUN
། །		PUNCT
རྩ་ལྟུང་	རྩ་ལྟུང་	OTHER
ལྔ་པ་	ལྔ་པ་	NUM
ས་	གིས་	PART
ཉམས་པ་	ཉམས་པ་	VERB
ར་	ལ་	PART
མི་	མི་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
།		PUNCT
		
།		PUNCT
ཕྱི་རོལ་པ་	ཕྱི་རོལ་པ་	NOUN
དང་	དང་	NO_POS
བྱེ་	བྱེ་	NOUN
མདོ་	མདོ་	NOUN
སེམས་	སེམས་	NOUN
ཙམ་	ཙམ་	DET
དང་	དང་	NO_POS
། །		PUNCT
དབུ་མ་པ་	དབུ་མ་པ་	NOUN
སོགས་	སོགས་	DET
རང་གཞན་	རང་གཞན་	NOUN
གྲུབ་མཐའ་	གྲུབ་མཐའ་	NOUN
ལ་	ལ་	PART
། །		PUNCT
སྡང་བ་	སྡང་བ་	VERB
ས་	གིས་	PART
དམོད་	དམོད་	NO_POS
ཅིང་	ཅིང་	PART
སྐུར་་	སྐུར་པ་	NOUN
འདེབས་པ་	འདེབས་པ་	VERB
ཡི་	གི་	PART
། །		PUNCT
རྩ་ལྟུང་	རྩ་ལྟུང་	OTHER
དྲུག་པ་	དྲུག་པ་	NUM
ས་	གིས་	PART
ཉམས་པ་	ཉམས་པ་	VERB
ར་	ལ་	PART
མི་	མི་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
།		PUNCT
		
།		PUNCT
སྣོད་	སྣོད་	NOUN
མིན་	མིན་	AUX
རྣམས་	རྣམས་	DET
ལ་	ལ་	PART
དབང་	དབང་	NOUN
བསྐུར་	བསྐུར་	NO_POS
རྒྱུད་	རྒྱུད་	NOUN
འཆད་	འཆད་	VERB
དང་	དང་	NO_POS
། །		PUNCT
མན་ངག་	མན་ངག་	NOUN
སྟེར་	སྟེར་	VERB
དང་	དང་	NO_POS
གྲོང་ཆོག་	གྲོང་ཆོག་	NOUN
གཏོར་ཟློག་	གཏོར་ཟློག་	NO_POS
སྲུང་	སྲུང་	VERB
། །		PUNCT
གསང་	གསང་	VERB
མི་	མི་	PART
ཐུབ་	ཐུབ་	VERB
དང་	དང་	NO_POS
མཐུ་གཏད་	མཐུ་གཏད་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
། །		PUNCT
རྩ་ལྟུང་	རྩ་ལྟུང་	OTHER
བདུན་པ་	བདུན་པ་	NUM
ས་	གིས་	PART
ཉམས་པ་	ཉམས་པ་	VERB
ར་	ལ་	PART
མི་	མི་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
།		PUNCT
		
།		PUNCT
རང་གཞན་	རང་གཞན་	NOUN
ཕུང་	ཕུང་	VERB
ཁམས་	ཁམས་	NOUN
གདོད་	གདོད་	NO_POS
ན་	ནས་	PART
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
གཞི་	གཞི་	NOUN
འི་	གི་	PART
། །		PUNCT
རྒྱུ་	རྒྱུ་	NOUN
ཡིན་པ་	ཡིན་པ་	AUX
ལ་	ལ་	PART
ངན་པ་	ངན་པ་	VERB
ར་	ལ་	PART
བལྟ་བ་	བལྟ་བ་	VERB
དང་	དང་	NO_POS
། །		PUNCT
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
བདག་	བདག་	PRON
ལྟ་	ལྟ་	NOUN
མི་	མི་	PART
ཐོབ་	ཐོབ་	VERB
ཅེས་	ཅེས་	PART
སྤོང་བ་	སྤོང་བ་	VERB
འི་	གི་	PART
། །		PUNCT
རྩ་ལྟུང་	རྩ་ལྟུང་	OTHER
བརྒྱད་པ་	བརྒྱད་པ་	NUM
ས་	གིས་	PART
ཉམས་པ་	ཉམས་པ་	VERB
ར་	ལ་	PART
མི་	མི་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
༑		PUNCT
		
༑		PUNCT
འཁྲུལ་	འཁྲུལ་	NO_POS
མེད་	མེད་	VERB
རྒྱུ་འབྲས་	རྒྱུ་འབྲས་	NOUN
ཐེག་པ་	ཐེག་པ་	NOUN
འི་	གི་	PART
དམ་ཆོས་	དམ་ཆོས་	NOUN
ལ་	ལ་	PART
། །		PUNCT
ཐེ་ཚོམ་	ཐེ་ཚོམ་	NOUN
སོམ་ཉི་	སོམ་ཉི་	NOUN
ས་	གིས་	PART
སྤོང་བ་	སྤོང་བ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
འམ་	གམ་	PART
། །		PUNCT
ཡིད་	ཡིད་	NOUN
མི་	མི་	PART
ཆེས་པ་	ཆེས་པ་	VERB
ས་	གིས་	PART
ཡལ་བ་	ཡལ་བ་	VERB
ར་	ལ་	PART
འདོར་བ་	འདོར་བ་	VERB
ཡི་	གི་	PART
། །		PUNCT
རྩ་ལྟུང་	རྩ་ལྟུང་	OTHER
དགུ་པ་	དགུ་པ་	ADJ
ས་	གིས་	PART
ཉམས་པ་	ཉམས་པ་	VERB
ར་	ལ་	PART
མི་	མི་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
༑		PUNCT
		
༑		PUNCT
བླ་མ་	བླ་མ་	NOUN
ལ་	ལ་	PART
སྡང་	སྡང་	NO_POS
དཀོན་མཆོག་	དཀོན་མཆོག་	NOUN
གསུམ་	གསུམ་	NUM
ལ་	ལ་	PART
གནོད་	གནོད་	VERB
། །		PUNCT
ཆོ་	ཆོ་	NOUN
སྤོང་	སྤོང་	VERB
མཚམས་མེད་	མཚམས་མེད་	NOUN
བྱེད་པ་	བྱེད་པ་	VERB
འི་	གི་	PART
སྐྱེ་བོ་	སྐྱེ་བོ་	NOUN
ལ་	ལ་	PART
། །		PUNCT
འདི་	འདི་	DET
ལྟོ་	ལྟོ་	VERB
འབྲེལ་པ་	འབྲེལ་པ་	VERB
ས་	གིས་	PART
ཕྱོགས་	ཕྱོགས་	NOUN
འཛིན་	འཛིན་	VERB
བྱམས་	བྱམས་	VERB
གདུང་	གདུང་	NOUN
གི་	གི་	PART
། །		PUNCT
རྩ་ལྟུང་	རྩ་ལྟུང་	OTHER
བཅུ་པ་	བཅུ་པ་	NUM
ས་	གིས་	PART
ཉམས་པ་	ཉམས་པ་	VERB
ར་	ལ་	PART
མི་	མི་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
།		PUNCT
		
།		PUNCT
མིང་	མིང་	NOUN
དང་	དང་	NO_POS
བསམ་བརྗོད་	བསམ་བརྗོད་	NO_POS
སྤྲོས་བྲལ་	སྤྲོས་བྲལ་	ADJ
གནས་ལུགས་	གནས་ལུགས་	VERB
ལ་	ལ་	PART
། །		PUNCT
སྒྲོ་འདོགས་པ་	སྒྲོ་འདོགས་པ་	NOUN
དང་	དང་	NO_POS
སྐུར་བ་	སྐུར་བ་	NOUN
འདེབས་པ་	འདེབས་པ་	VERB
དང་	དང་	NO_POS
། །		PUNCT
རྟག་ཆད་	རྟག་ཆད་	NOUN
མཚན་མ་	མཚན་མ་	NOUN
འི་	གི་	PART
མཐའ་	མཐའ་	NOUN
རུ་འཛིན་པ་	རུ་འཛིན་པ་	NO_POS
ཡི་	གི་	PART
༑ ༑		PUNCT
རྩ་ལྟུང་	རྩ་ལྟུང་	OTHER
བཅུ་གཅིག་པ་	བཅུ་གཅིག་པ་	NO_POS
ཡང་	ཀྱང་	PART
མི་	མི་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
།		PUNCT
		
།		PUNCT
ཕ་རོལ་	ཕ་རོལ་	NOUN
དག་པ་	དག་པ་	VERB
འི་	གི་	PART
ཞིང་	ཅིང་	PART
ལ་	ལ་	PART
སྐུར་བ་	སྐུར་བ་	NOUN
དང་	དང་	NO_POS
། །		PUNCT
སྦྱིན་བདག་	སྦྱིན་བདག་	NOUN
ལ་སོགས་	ལ་སོགས་	NO_POS
སྐྱེ་བོ་	སྐྱེ་བོ་	NOUN
སུན་	སུན་	NO_POS
ཕྱུང་	ཕྱུང་	VERB
དང་	དང་	NO_POS
། །		PUNCT
སྒོ་གསུམ་	སྒོ་གསུམ་	OTHER
སྒོ་	སྒོ་	NOUN
ན་	ནས་	PART
སྐྱེ་རྒུ་	སྐྱེ་རྒུ་	NOUN
གཙེར་	གཙེར་	NO_POS
བགྱིད་པ་	བགྱིད་པ་	VERB
འི་	གི་	PART
། །		PUNCT
རྩ་ལྟུང་	རྩ་ལྟུང་	OTHER
བཅུ་གཉིས་པ་	བཅུ་གཉིས་པ་	NO_POS
ཡང་	ཀྱང་	PART
མི་	མི་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
།		PUNCT
		
།		PUNCT
སོ་སོ་	སོ་སོ་	PRON
ར་	ལ་	PART
ཐ་	ཐ་	VERB
དང་	དང་	NO_POS
བྱང་སེམས་	བྱང་སེམས་	NOUN
གསང་སྔགས་	གསང་སྔགས་	NOUN
ཀྱི་	གི་	PART
། །		PUNCT
སྡོམ་པ་	སྡོམ་པ་	NOUN
དམ་ཚིག་	དམ་ཚིག་	NOUN
བླངས་	བླངས་	VERB
ཤིང་	ཅིང་	PART
དམ་བཅ་	དམ་བཅའ་	NOUN
ས་པ་	ས་པ་	PART
། །		PUNCT
བཏང་	བཏང་	VERB
དང་	དང་	NO_POS
ཉམས་	ཉམས་	NOUN
དང་	དང་	NO_POS
འགལ་བ་	འགལ་བ་	VERB
ར་	ལ་	PART
བགྱིད་པ་	བགྱིད་པ་	VERB
ཡི་	གི་	PART
། །		PUNCT
རྩ་ལྟུང་	རྩ་ལྟུང་	OTHER
བཅུ་གསུམ་པ་	བཅུ་གསུམ་པ་	NO_POS
ཡང་	ཀྱང་	PART
མི་	མི་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
།		PUNCT
		
།		PUNCT
ལས་རྒྱ་	ལས་རྒྱ་	NOUN
བུད་མེད་	བུད་མེད་	NOUN
ཆོ་	ཆོ་	NOUN
རྒྱ་	རྒྱ་	NOUN
སྣང་བ་	སྣང་བ་	VERB
ཀུན་	ཀུན་	DET
། །		PUNCT
དམ་རྒྱ་	དམ་རྒྱ་	NO_POS
གཏུམ་མོ་	གཏུམ་མོ་	NOUN
ཡེ་རྒྱ་	ཡེ་རྒྱ་	NO_POS
སྒོམ་པ་	སྒོམ་པ་	VERB
འི་	གི་	PART
ལྷ་	ལྷ་	NOUN
། །		PUNCT
གཉིས་	གཉིས་	NUM
མེད་	མེད་	VERB
ཕྱག་	ཕྱག་	NOUN
ཆེན་	ཆེན་	NO_POS
སྨོད་	སྨོད་	NO_POS
ཅིང་	ཅིང་	PART
སྤོང་བ་	སྤོང་བ་	VERB
ཡི་	གི་	PART
། །		PUNCT
རྩ་ལྟུང་	རྩ་ལྟུང་	OTHER
བཅུ་བཞི་པ་	བཅུ་བཞི་པ་	NO_POS
ཡང་	ཀྱང་	PART
མི་	མི་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
།		PUNCT
		
།		PUNCT
རྒྱལ་བ་	རྒྱལ་བ་	NOUN
ཀུན་	ཀུན་	DET
གྱི་	གི་	PART
རྗེས་སུ་	རྗེས་སུ་	OTHER
སློབ་	སློབ་	VERB
གྱུར་	གྱུར་	VERB
ཏེ་	སྟེ་	PART
། །		PUNCT
བཟང་པོ་	བཟང་པོ་	ADJ
སྤྱོད་པ་	སྤྱོད་པ་	VERB
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
རྫོགས་བྱེད་	རྫོགས་བྱེད་	PROPN
ཅིང་	ཅིང་	PART
།།		PUNCT
ཚུལ་ཁྲིམས་	ཚུལ་ཁྲིམས་	NOUN
སྤྱོད་པ་	སྤྱོད་པ་	VERB
དྲི་མེད་	དྲི་མེད་	ADJ
ཡོངས་	ཡོངས་	DET
དག་པ་	དག་པ་	VERB
ར་	ལ་	PART
། །		PUNCT
རྟག་	རྟག་	VERB
ཏུ་	ལ་	PART
མ་	མ་	PART
ཉམས་	ཉམས་	NOUN
སྐྱོན་མེད་	སྐྱོན་མེད་	ADJ
སྤྱོད་པ་	སྤྱོད་པ་	VERB
ར་	ལ་	PART
ཤོག་	ཤོག་	VERB
།		PUNCT
ཅེས་	ཅེས་	PART
རྗེ་	རྗེ་	NO_POS
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
དབང་ཕྱུག་	དབང་ཕྱུག་	NOUN
གིས་	གིས་	PART
མཛད་པ་	མཛད་པ་	VERB
འི་	གི་	PART
སྡོམ་པ་	སྡོམ་པ་	NOUN
ཉེ་	ཉེ་	NUM
ལྔ་པ་	ལྔ་པ་	NUM
ཚིག་དོན་	ཚིག་དོན་	NOUN
དྲན་བཞིན་	དྲན་བཞིན་	NO_POS
དུ་	ལ་	PART
བརྗོད་	བརྗོད་	VERB
ལ་	ལ་	PART
དམ་བཅ་	དམ་བཅའ་	NOUN
འི་	གི་	PART
གོ་ཆ་	གོ་ཆ་	NOUN
བརྟན་པོ་	བརྟན་པོ་	ADJ
བྱ་	བྱ་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
འགྲོ་འདུག་	འགྲོ་འདུག་	NO_POS
སྤྱོད་ལམ་	སྤྱོད་ལམ་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཀྱི་	གི་	PART
སྐབས་	སྐབས་	NOUN
སུ་	སུ་	ADP
འང་	ཀྱང་	PART
བག་	བག་	NOUN
ཡོད་	ཡོད་	VERB
དྲན་ཤེས་	དྲན་ཤེས་	NOUN
དང་	དང་	NO_POS
མ་	མ་	PART
བྲལ་བ་	བྲལ་བ་	VERB
ས་	གིས་	PART
སྡོམ་	སྡོམ་	NOUN
གསུམ་	གསུམ་	NUM
གྱི་	གི་	PART
བསླབ་བྱ་	བསླབ་བྱ་	VERB
དེ་དག་	དེ་དག་	OTHER
དང་	དང་	NO_POS
ནམ་ཡང་	ནམ་ཡང་	OTHER
མ་	མ་	PART
འགལ་བ་	འགལ་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
།		PUNCT
དགོང་མོ་	དགོང་མོ་	NO_POS
རང་རྒྱུད་	རང་རྒྱུད་	NOUN
ལ་	ལ་	PART
ལྟུང་བ་	ལྟུང་བ་	VERB
ས་	གིས་	PART
གོ་	གོ་	NOUN
མ་	མ་	PART
གོ་	གོ་	NOUN
བརྟག་	བརྟག་	VERB
ན་	ནས་	PART
མ་	མ་	PART
གོས་པ་	གོས་པ་	VERB
འི་	གི་	PART
དགེ་རྩ་	དགེ་རྩ་	OTHER
སེམས་ཅན་	སེམས་ཅན་	NOUN
གྱི་	གི་	PART
དོན་	དོན་	NOUN
ཏུ་	ལ་	PART
བསྔོ་	བསྔོ་	VERB
།		PUNCT
གོས་པ་	གོས་པ་	VERB
ལ་	ལ་	PART
ཁྱད་པར་	ཁྱད་པར་	NOUN
དུ་	ལ་	PART
བཤགས་སྡོམ་	བཤགས་སྡོམ་	NO_POS
བྱ་	བྱ་	VERB
དགོས་པ་	དགོས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ཀྱང་	ཀྱང་	PART
།		PUNCT
དེང་སང་	དེང་སང་	ADV
དུས་	དུས་	NOUN
དབང་	དབང་	NOUN
གིས་	གིས་	PART
ལྟུང་བ་	ལྟུང་བ་	VERB
ས་	གིས་	PART
མ་	མ་	PART
གོས་པ་	གོས་པ་	VERB
